indicator_code,diagnosis_group,provider_code,provider_name,spells,observed,expected
I00699,75,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,497,40,31.6027
I00699,75,RBK,WALSALL HEALTHCARE NHS TRUST,1091,87,82.9385
I00699,75,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1154,75,73.2582
I00699,75,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,1414,111,95.5142
I00699,75,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,726,59,48.0596
I00699,75,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,415,44,31.6905
I00699,75,RC1,BEDFORD HOSPITAL NHS TRUST,486,24,33.6999
I00699,75,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,921,60,64.7592
I00699,75,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1385,107,104.4278
I00699,75,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,348,32,25.4965
I00699,75,RCF,AIREDALE NHS FOUNDATION TRUST,565,39,41.3433
I00699,75,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",851,60,62.5866
I00699,75,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,780,65,58.0984
I00699,75,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,626,46,46.8174
I00699,75,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,646,50,46.1672
I00699,75,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,954,50,70.2034
I00699,75,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,843,77,61.3722
I00699,75,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,1509,92,107.8507
I00699,75,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,979,66,76.1845
I00699,75,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,741,57,54.3507
I00699,75,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,832,58,56.459
I00699,75,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1570,88,90.3095
I00699,75,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",1018,74,77.9387
I00699,75,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1178,60,84.0582
I00699,75,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,1641,68,100.7448
I00699,75,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,913,69,70.1227
I00699,75,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,933,74,66.9636
I00699,75,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,695,56,47.1771
I00699,75,RGQ,IPSWICH HOSPITAL NHS TRUST,737,48,53.0058
I00699,75,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,728,49,55.9937
I00699,75,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,836,54,61.1328
I00699,75,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,703,44,46.4617
I00699,75,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1052,49,68.0509
I00699,75,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1772,74,123.8656
I00699,75,RHU,PORTSMOUTH HOSPITALS NHS TRUST,1290,100,93.6721
I00699,75,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,758,51,55.7794
I00699,75,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,850,28,54.8284
I00699,75,RJ2,LEWISHAM AND GREENWICH NHS TRUST,1307,90,88.668
I00699,75,RJ6,CROYDON HEALTH SERVICES NHS TRUST,744,62,46.8383
I00699,75,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,708,52,49.5061
I00699,75,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,428,32,32.6939
I00699,75,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1965,128,135.0265
I00699,75,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,687,59,51.7443
I00699,75,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,1334,107,94.0276
I00699,75,RJN,EAST CHESHIRE NHS TRUST,366,25,25.4223
I00699,75,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,618,30,38.4975
I00699,75,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1269,70,86.6504
I00699,75,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,993,46,65.9228
I00699,75,RK9,PLYMOUTH HOSPITALS NHS TRUST,1140,82,77.2799
I00699,75,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1062,57,72.4508
I00699,75,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,441,12,30.1504
I00699,75,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1107,90,85.4788
I00699,75,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,1349,95,90.752
I00699,75,RLQ,WYE VALLEY NHS TRUST,479,57,33.0883
I00699,75,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,563,58,40.7836
I00699,75,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1089,75,75.5189
I00699,75,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,1293,66,75.8426
I00699,75,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,954,56,67.6065
I00699,75,RMC,BOLTON NHS FOUNDATION TRUST,1028,68,64.1707
I00699,75,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,918,78,65.1769
I00699,75,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,779,42,52.3913
I00699,75,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,843,68,57.2895
I00699,75,RN7,DARTFORD AND GRAVESHAM NHS TRUST,716,79,51.7351
I00699,75,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1327,95,97.3419
I00699,75,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,1059,88,74.8759
I00699,75,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1039,82,78.1365
I00699,75,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,884,61,62.9139
I00699,75,RNZ,SALISBURY NHS FOUNDATION TRUST,306,36,22.3272
I00699,75,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,1475,113,105.8781
I00699,75,RPA,MEDWAY NHS FOUNDATION TRUST,900,67,64.3133
I00699,75,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,1248,57,71.7637
I00699,75,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,669,59,49.708
I00699,75,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,979,59,69.7755
I00699,75,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,407,35,31.5706
I00699,75,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,741,58,59.341
I00699,75,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,400,25,23.5811
I00699,75,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,2328,157,160.8007
I00699,75,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,1236,81,85.7965
I00699,75,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1963,94,131.132
I00699,75,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",875,71,65.8786
I00699,75,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1130,59,70.0274
I00699,75,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,509,22,31.485
I00699,75,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1785,128,109.8917
I00699,75,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1213,91,81.766
I00699,75,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,1790,118,122.671
I00699,75,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,1239,92,89.3629
I00699,75,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1077,74,69.1773
I00699,75,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,556,43,41.6414
I00699,75,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,692,46,50.3001
I00699,75,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1479,104,101.69
I00699,75,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,925,61,64.5247
I00699,75,RVJ,NORTH BRISTOL NHS TRUST,1108,56,78.4018
I00699,75,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,740,63,54.2658
I00699,75,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,1710,143,120.8828
I00699,75,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,1357,120,89.9759
I00699,75,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,713,57,51.366
I00699,75,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1112,67,68.17
I00699,75,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,2256,153,148.0846
I00699,75,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,1563,140,119.0178
I00699,75,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,1456,139,106.3944
I00699,75,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,2422,147,167.9474
I00699,75,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,961,70,70.4726
I00699,75,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,797,55,58.3316
I00699,75,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,899,79,63.7429
I00699,75,RWJ,STOCKPORT NHS FOUNDATION TRUST,1107,91,75.7509
I00699,75,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1267,98,92.8569
I00699,75,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,731,58,49.3286
I00699,75,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,1126,91,77.2132
I00699,75,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1977,132,135.1255
I00699,75,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,880,70,60.1801
I00699,75,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1771,131,120.7172
I00699,75,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,744,58,52.936
I00699,75,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1342,69,98.0201
I00699,75,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1193,97,82.0537
I00699,75,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,1086,82,69.9694
I00699,75,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,1944,138,140.0897
I00699,75,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,648,48,44.3907
I00699,75,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,2283,145,157.9697
I00699,75,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1142,86,80.8906
I00699,75,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,1084,55,69.5901
I00699,75,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,994,89,73.4063
I00699,76,R1F,ISLE OF WIGHT NHS TRUST,98,*,0.5473
I00699,76,R1H,BARTS HEALTH NHS TRUST,1617,6,6.2418
I00699,76,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,1189,6,7.229
I00699,76,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,228,0,1.0462
I00699,76,RA3,WESTON AREA HEALTH NHS TRUST,165,7,2.2603
I00699,76,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,196,*,1.2729
I00699,76,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,540,0,1.2728
I00699,76,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,336,0,1.8116
I00699,76,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,836,0,2.6277
I00699,76,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,396,*,3.1165
I00699,76,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,590,*,3.1661
I00699,76,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,427,*,2.0478
I00699,76,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,390,*,1.2943
I00699,76,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,307,*,2.0833
I00699,76,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,203,*,0.6525
I00699,76,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,172,*,1.0432
I00699,76,RBK,WALSALL HEALTHCARE NHS TRUST,459,*,2.497
I00699,76,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,623,*,2.0841
I00699,76,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,580,*,2.4247
I00699,76,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,416,*,1.119
I00699,76,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,229,*,1.1897
I00699,76,RC1,BEDFORD HOSPITAL NHS TRUST,306,*,1.9343
I00699,76,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,531,*,2.784
I00699,76,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,540,*,3.432
I00699,76,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,157,0,1.2398
I00699,76,RCF,AIREDALE NHS FOUNDATION TRUST,350,*,2.3407
I00699,76,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",317,*,2.6694
I00699,76,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,329,6,1.584
I00699,76,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,370,*,1.3825
I00699,76,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,377,0,0.6117
I00699,76,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,336,*,1.6174
I00699,76,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,423,*,2.0118
I00699,76,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,910,*,4.2679
I00699,76,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,373,*,4.7389
I00699,76,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,181,*,0.5946
I00699,76,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,396,*,1.6886
I00699,76,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,314,*,1.1086
I00699,76,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",612,*,2.699
I00699,76,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,352,*,2.2474
I00699,76,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,366,*,1.4408
I00699,76,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,240,*,0.9294
I00699,76,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,503,*,2.9023
I00699,76,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,290,*,1.577
I00699,76,RGQ,IPSWICH HOSPITAL NHS TRUST,310,*,1.6758
I00699,76,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,364,*,2.1131
I00699,76,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,336,*,1.7311
I00699,76,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,381,*,1.4371
I00699,76,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,622,*,1.9166
I00699,76,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,430,*,2.5697
I00699,76,RHU,PORTSMOUTH HOSPITALS NHS TRUST,638,*,3.3873
I00699,76,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,442,0,2.9395
I00699,76,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,490,0,1.137
I00699,76,RJ2,LEWISHAM AND GREENWICH NHS TRUST,844,*,2.1888
I00699,76,RJ6,CROYDON HEALTH SERVICES NHS TRUST,678,*,1.9608
I00699,76,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,454,*,2.3149
I00699,76,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,211,*,1.0159
I00699,76,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,971,*,4.4401
I00699,76,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,227,*,1.384
I00699,76,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,426,*,1.2494
I00699,76,RJN,EAST CHESHIRE NHS TRUST,163,*,0.9832
I00699,76,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,320,*,1.399
I00699,76,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,745,*,2.8073
I00699,76,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,291,*,1.3478
I00699,76,RK9,PLYMOUTH HOSPITALS NHS TRUST,433,*,2.2831
I00699,76,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,762,7,4.9192
I00699,76,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,480,0,1.963
I00699,76,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,545,0,2.6967
I00699,76,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,410,*,1.2259
I00699,76,RLQ,WYE VALLEY NHS TRUST,189,*,0.6787
I00699,76,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,198,*,1.8253
I00699,76,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,569,*,3.6816
I00699,76,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,808,*,3.3847
I00699,76,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,403,*,1.424
I00699,76,RMC,BOLTON NHS FOUNDATION TRUST,510,*,1.6324
I00699,76,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,353,*,1.2902
I00699,76,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,349,*,1.2776
I00699,76,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,503,0,2.1828
I00699,76,RN7,DARTFORD AND GRAVESHAM NHS TRUST,308,*,1.1839
I00699,76,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,482,0,2.0529
I00699,76,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,381,*,1.1338
I00699,76,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,248,0,1.1256
I00699,76,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,401,*,1.4713
I00699,76,RNZ,SALISBURY NHS FOUNDATION TRUST,191,0,0.9391
I00699,76,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,478,*,2.3732
I00699,76,RPA,MEDWAY NHS FOUNDATION TRUST,429,0,0.6936
I00699,76,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,376,*,1.4636
I00699,76,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,277,*,1.4236
I00699,76,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,565,*,2.4188
I00699,76,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,113,0,0.9338
I00699,76,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,250,0,1.1421
I00699,76,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,290,*,0.9193
I00699,76,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,1477,6,5.0738
I00699,76,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,314,*,1.3274
I00699,76,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,741,6,3.1482
I00699,76,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",281,0,1.3357
I00699,76,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,409,*,3.0221
I00699,76,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,236,0,0.7868
I00699,76,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,632,*,3.0111
I00699,76,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,511,*,2.0547
I00699,76,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,605,*,3.4152
I00699,76,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,450,*,1.5397
I00699,76,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,589,*,2.0363
I00699,76,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,334,*,1.2574
I00699,76,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,430,*,1.7037
I00699,76,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,540,0,1.9956
I00699,76,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,436,*,2.249
I00699,76,RVJ,NORTH BRISTOL NHS TRUST,368,*,2.503
I00699,76,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,455,0,1.9309
I00699,76,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,744,*,2.7356
I00699,76,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,446,*,1.5365
I00699,76,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,371,*,1.1813
I00699,76,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1154,*,2.6923
I00699,76,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1411,*,4.1657
I00699,76,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,459,*,2.2573
I00699,76,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,492,*,2.8467
I00699,76,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,1199,8,6.9995
I00699,76,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,386,*,1.8275
I00699,76,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,546,*,3.132
I00699,76,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,388,*,2.2021
I00699,76,RWJ,STOCKPORT NHS FOUNDATION TRUST,523,*,2.0387
I00699,76,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,519,6,1.8415
I00699,76,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,300,*,1.409
I00699,76,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,594,*,2.0738
I00699,76,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,860,*,4.3919
I00699,76,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,380,*,1.3143
I00699,76,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,832,*,4.5021
I00699,76,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,436,*,1.5395
I00699,76,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,891,*,6.358
I00699,76,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,424,*,1.3015
I00699,76,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,611,*,2.2848
I00699,76,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,589,*,1.7947
I00699,76,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,369,7,2.4249
I00699,76,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,1145,7,4.8557
I00699,76,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,770,6,3.9719
I00699,76,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,600,0,2.9991
I00699,76,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,447,*,2.363
I00699,77,R1F,ISLE OF WIGHT NHS TRUST,58,19,24.46
I00699,77,R1H,BARTS HEALTH NHS TRUST,273,96,112.7013
I00699,77,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,258,97,103.1714
I00699,77,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,82,38,32.4819
I00699,77,RA3,WESTON AREA HEALTH NHS TRUST,60,32,22.6925
I00699,77,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,50,21,20.803
I00699,77,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,111,43,44.5618
I00699,77,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,91,37,37.3953
I00699,77,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,116,42,39.0679
I00699,77,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,148,84,63.675
I00699,77,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,396,144,175.8271
I00699,77,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,156,80,67.1195
I00699,77,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,160,83,68.2122
I00699,77,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,188,79,81.3551
I00699,77,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,108,49,38.9401
I00699,77,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,68,27,28.2523
I00699,77,RBK,WALSALL HEALTHCARE NHS TRUST,171,63,66.9944
I00699,77,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,138,52,59.4974
I00699,77,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,142,63,57.1685
